0.45092,0.66265,2.0619
0.54701,0.2815,1.6122
0.29632,0.23038,1.5449
0.74469,0.71113,2.3003
0.18896,0.62457,1.9246
0.68678,0.59061,2.1828
0.18351,0.66044,1.9927
0.36848,0.047555,1.3415
0.62562,0.34878,1.7582
0.78023,0.45134,2.0143
0.081126,0.2409,1.4736
0.92939,0.71505,2.4122
0.77571,0.85618,2.5366
0.48679,0.28151,1.7289
0.43586,0.73105,2.2281
0.44678,0.13776,1.4208
0.30635,0.83672,2.1624
0.50851,0.1386,1.4882
0.51077,0.58821,1.9633
0.81763,0.36616,1.9193
0.79483,0.80676,2.5082
0.64432,0.50378,1.964
0.37861,0.48959,1.8348
0.81158,0.87705,2.523
0.53283,0.35314,1.8148
0.35073,0.44944,1.8384
0.939,0.96353,2.6937
0.87594,0.042298,1.5458
0.55016,0.97296,2.5815
0.62248,0.18921,1.6494
0.58704,0.66712,2.2047
0.20774,0.58644,1.9496
0.30125,0.67511,2.0373
0.47092,0.36102,1.7875
0.23049,0.62028,1.9274
0.84431,0.81115,2.5229
0.19476,0.019257,1.1791
0.22592,0.083874,1.3244
0.17071,0.9748,2.4016
0.22766,0.65135,1.9739
0.4357,0.23124,1.5598
0.3111,0.40349,1.6708
0.92338,0.12202,1.6566
0.43021,0.26844,1.5539
0.18482,0.25785,1.4581
0.90488,0.33167,1.8999
0.97975,0.15223,1.7239
0.43887,0.34801,1.7596
0.11112,0.12166,1.2813
0.25806,0.88415,2.2682
0.40872,0.094278,1.4336
0.5949,0.93004,2.4315
0.26221,0.39902,1.7037
0.60284,0.047401,1.4103
0.71122,0.34237,1.8166
0.22175,0.73597,2.0802
0.11742,0.79468,2.1419
0.29668,0.54491,1.832
0.31878,0.68622,2.0837
0.42417,0.89363,2.4197
0.50786,0.054792,1.3496
0.085516,0.30366,1.4519
0.26248,0.046192,1.2611
0.80101,0.19548,1.7686
0.02922,0.72017,1.954
0.92885,0.72175,2.3721
0.73033,0.8778,2.4986
0.48861,0.58243,2.0294
0.57853,0.070684,1.436
0.23728,0.92274,2.2281
0.45885,0.80037,2.2953
0.96309,0.28595,1.9007
0.54681,0.54366,1.983
0.52114,0.98478,2.452
0.23159,0.71568,2.0284
0.4889,0.83897,2.2864
0.62406,0.43326,1.8625
0.67914,0.47062,2.0264
0.39552,0.56071,1.9296
0.36744,0.26909,1.5147
0.98798,0.74902,2.4491
0.037739,0.50389,1.7398
0.88517,0.64681,2.2436
0.91329,0.30775,1.9628
0.79618,0.13872,1.6124
0.098712,0.47557,1.6695
0.26187,0.36246,1.5965
0.33536,0.78811,2.2285
0.67973,0.7803,2.2867
0.13655,0.66851,2.013
0.72123,0.1335,1.5445
0.10676,0.021556,1.1222
0.65376,0.55984,2.1018
0.49417,0.30082,1.6292
0.77905,0.93941,2.5936
0.71504,0.9809,2.6428
0.90372,0.28662,1.9351
0.89092,0.80082,2.5163
0.33416,0.89611,2.3549
0.69875,0.59753,2.1275
0.19781,0.88402,2.1956
0.030541,0.94373,2.2259
0.74407,0.54916,2.0639
0.50002,0.72839,2.2504
0.47992,0.57676,2.0315
0.90472,0.025857,1.6058
0.60987,0.44653,1.9599
0.61767,0.6463,2.1548
0.85944,0.5212,2.1016
0.80549,0.37231,1.9527
0.57672,0.93713,2.561
0.18292,0.82953,2.2024
0.23993,0.84909,2.2633
0.88651,0.37253,1.9962
0.028674,0.59318,1.8155
0.4899,0.87255,2.4049
0.16793,0.9335,2.2787
0.97868,0.66846,2.4213
0.71269,0.20678,1.6147
0.50047,0.65385,2.1801
0.47109,0.072052,1.3368
0.059619,0.40673,1.5999
0.68197,0.66693,2.2017
0.042431,0.93373,2.1577
0.071445,0.81095,2.1175
0.52165,0.48455,1.9343
0.09673,0.75675,2.0739
0.81815,0.41705,1.9945
0.81755,0.97179,2.6966
0.72244,0.98797,2.6333
0.14987,0.86415,2.2535
0.65961,0.38888,1.9272
0.51859,0.45474,1.8811
0.97297,0.24669,1.9008
0.64899,0.78442,2.3368
0.80033,0.88284,2.5839
0.4538,0.91371,2.3717
0.43239,0.55828,2.0326
0.82531,0.59887,2.173
0.08347,0.14888,1.2313
0.13317,0.89971,2.2589
0.17339,0.45039,1.7518
0.39094,0.20567,1.5806
0.83138,0.89965,2.5443
0.80336,0.76259,2.4374
0.060471,0.88249,2.17
0.39926,0.28495,1.6111
0.52688,0.67323,2.1944
0.4168,0.66428,2.1483
0.65686,0.12281,1.4872
0.62797,0.40732,1.9091
0.29198,0.27529,1.5116
0.43165,0.71667,2.1357
0.015487,0.28338,1.388
0.98406,0.8962,2.6923
0.16717,0.82658,2.2248
0.10622,0.39003,1.6186
0.37241,0.4979,1.8893
0.19812,0.69481,2.0727
0.48969,0.83437,2.3492
0.33949,0.60963,1.9866
0.95163,0.57474,2.2226
0.92033,0.32604,1.9466
0.052677,0.45642,1.6285
0.73786,0.7138,2.2866
0.26912,0.88441,2.2512
0.42284,0.72086,2.1467
0.54787,0.018613,1.3718
0.94274,0.67478,2.4177
0.41774,0.43851,1.766
0.98305,0.43782,2.0677
0.30145,0.11704,1.3773
0.7011,0.81468,2.4012
0.66634,0.32486,1.7623
0.53913,0.24623,1.652
0.69811,0.34271,1.8921
0.66653,0.37569,1.7932
0.17813,0.54655,1.8111
0.12801,0.56192,1.751
0.99908,0.39582,2.059
0.17112,0.39813,1.6442
0.032601,0.51537,1.7499
0.5612,0.65753,2.1046
0.88187,0.95092,2.6701
0.66918,0.72235,2.2703
0.19043,0.40008,1.7045
0.36892,0.83187,2.2818
0.46073,0.13434,1.4447
0.98164,0.060467,1.6155
0.1564,0.084247,1.2174
0.85552,0.1639,1.7673
0.64476,0.32422,1.7562
0.37627,0.30173,1.574
0.19092,0.011681,1.1637
0.42825,0.53991,1.9733
0.48202,0.095373,1.4613
0.12061,0.14651,1.3413
0.58951,0.63114,2.0531
0.22619,0.85932,2.2004
0.38462,0.97422,2.4966
0.58299,0.57084,2.0243
0.25181,0.99685,2.4117
0.29044,0.55354,1.8541
0.61709,0.51546,1.9458
0.26528,0.33068,1.5877
0.82438,0.43,2.0508
0.98266,0.49181,2.2287
0.73025,0.071037,1.5797
0.34388,0.88774,2.2498
0.58407,0.064634,1.4203
0.10777,0.43618,1.6127
0.90631,0.82663,2.4928
0.87965,0.39453,2.0609
0.81776,0.61347,2.2273
0.26073,0.81864,2.2251
0.59436,0.88624,2.4869
0.022513,0.93111,2.1536
0.42526,0.19078,1.577
0.31272,0.25858,1.4824
0.16148,0.89787,2.2699
0.17877,0.59336,1.9108
0.42289,0.50384,1.9237
0.094229,0.61281,1.8025
0.59852,0.81942,2.3494
0.47092,0.53189,1.95
0.69595,0.20208,1.67
0.69989,0.45389,2.0236
0.63853,0.42791,1.9344
0.033604,0.96605,2.2969
0.068806,0.62006,1.8582
0.3196,0.69539,2.1377
0.53086,0.72016,2.1396
0.65445,0.3469,1.8247
0.40762,0.51699,1.8664
0.81998,0.55669,2.1502
0.71836,0.1565,1.6497
0.96865,0.56206,2.19
0.53133,0.6948,2.1907
0.32515,0.42646,1.7232
0.10563,0.83627,2.1885
0.61096,0.73139,2.2032
0.7788,0.36003,1.8368
0.42345,0.45421,1.9006
0.090823,0.38639,1.532
0.26647,0.77555,2.0868
0.15366,0.73427,1.9813
0.28101,0.43028,1.6703
0.44009,0.69375,2.1207
0.52714,0.94521,2.4982
0.45742,0.78423,2.2945
0.87537,0.70557,2.4029
0.51805,0.10933,1.4971
0.94362,0.38993,2.0106
0.63771,0.5909,2.1342
0.95769,0.45938,2.1738
0.24071,0.05034,1.2566
0.67612,0.22869,1.6582
0.28906,0.83419,2.264
0.67181,0.015645,1.3901
0.69514,0.86371,2.4192
0.067993,0.078069,1.1974
0.25479,0.66904,2.0232
0.22404,0.50021,1.8046
0.66783,0.21799,1.6139
0.84439,0.57162,2.1267
0.34446,0.12219,1.3615
0.78052,0.67117,2.306
0.67533,0.59959,2.1189
0.0067153,0.055976,1.1949
0.60217,0.056343,1.509
0.38677,0.1525,1.4362
0.91599,0.019621,1.4894
0.0011511,0.43518,1.6085
0.46245,0.83222,2.342
0.42435,0.61739,2.0011
0.46092,0.52013,1.9286
0.77016,0.86387,2.455
0.32247,0.097698,1.4194
0.78474,0.90805,2.5544
0.47136,0.10802,1.4463
0.035763,0.517,1.6714
0.17587,0.14316,1.2741
0.72176,0.55937,2.0411
0.47349,0.0045796,1.3652
0.15272,0.76668,2.1121
0.34112,0.84871,2.2184
0.60739,0.91682,2.5381
0.19175,0.98697,2.3829
0.73843,0.50513,2.0739
0.24285,0.27142,1.5957
0.91742,0.10075,1.5847
0.26906,0.50785,1.8076
0.7655,0.58561,2.159
0.18866,0.76289,2.0973
0.2875,0.082963,1.2558
0.091113,0.6616,1.9385
0.57621,0.51698,1.9163
0.68336,0.17105,1.6305
0.54659,0.93856,2.5064
0.42573,0.59048,1.9946
0.64444,0.44063,1.9436
0.64762,0.94192,2.4862
0.67902,0.65591,2.2235
0.63579,0.45195,1.9173
0.94517,0.8397,2.4958
0.20893,0.53262,1.8002
0.70928,0.55389,2.0587
0.23623,0.68007,1.9704
0.1194,0.36719,1.5938
0.6073,0.23929,1.6692
0.45014,0.57892,1.9818
0.45873,0.86689,2.3023
0.66194,0.40678,1.9479
0.77029,0.11262,1.6494
0.35022,0.44385,1.7503
0.66201,0.30018,1.7835
0.41616,0.40139,1.8067
0.84193,0.83336,2.5642
0.83292,0.40363,2.0388
0.25644,0.39018,1.6542
0.61346,0.36045,1.7637
0.58225,0.14026,1.5789
0.54074,0.26013,1.5996
0.86994,0.086815,1.563
0.26478,0.4294,1.701
0.31807,0.25728,1.5949
0.11921,0.29756,1.5041
0.93983,0.42486,2.0677
0.64555,0.11921,1.6047
0.47946,0.49507,1.9201
0.63932,0.70641,2.1688
0.54472,0.24357,1.6861
0.64731,0.78507,2.3571
0.54389,0.07409,1.4328
0.72105,0.39388,1.8734
0.5225,0.0033941,1.304
0.9937,0.22068,1.8338
0.21868,0.0013006,1.145
0.1058,0.18918,1.2872
0.1097,0.14248,1.2512
0.063591,0.26808,1.3923
0.40458,0.17489,1.4418
0.44837,0.13865,1.4814
0.36582,0.59889,2.0251
0.7635,0.90106,2.5846
0.6279,0.93938,2.5615
0.77198,0.22118,1.7576
0.93285,0.48267,2.1745
0.97274,0.37601,2.0547
0.19203,0.52378,1.7551
0.13887,0.26487,1.5363
0.69627,0.068357,1.4442
0.09382,0.43633,1.6681
0.5254,0.17385,1.5036
0.53034,0.026107,1.3331
0.86114,0.95468,2.6271
0.48485,0.4306,1.7888
0.39346,0.96156,2.4266
0.67143,0.76241,2.3932
0.74126,0.0073487,1.4386
0.52005,0.68004,2.1637
0.34771,0.70595,2.112
0.15,0.64513,1.9563
0.58609,0.55231,2.016
0.26215,0.21811,1.5216
0.044454,0.77237,2.0871
0.75493,0.22803,1.7637
0.24279,0.37086,1.6093
0.4424,0.89093,2.4098
0.6878,0.85638,2.393
0.35923,0.40243,1.7382
0.73634,0.31802,1.8414
0.39471,0.60864,2.0333
0.68342,0.9102,2.4914
0.70405,0.9091,2.5522
0.44231,0.59159,2.0642
0.019578,0.33257,1.4173
0.33086,0.85306,2.2098
0.42431,0.4424,1.8725
0.27027,0.90436,2.2836
0.19705,0.033179,1.2
0.82172,0.53243,2.1936
0.42992,0.7165,2.1873
0.88777,0.1793,1.8062
0.39118,0.33653,1.6345
0.76911,0.18771,1.6242
0.39679,0.32193,1.6424
0.80851,0.40386,1.9639
0.75508,0.54857,2.1214
0.3774,0.048739,1.3937
0.21602,0.55273,1.8452
0.79041,0.27481,1.7851
0.9493,0.2415,1.9137
0.32757,0.24315,1.4947
0.67126,0.15416,1.6204
0.43864,0.95642,2.5117
0.8335,0.93566,2.6402
0.76885,0.81871,2.4118
0.16725,0.72826,2.0372
0.86198,0.17581,1.6422
0.98987,0.36037,2.0599
0.51442,0.18879,1.5444
0.88428,0.0011984,1.4888
0.58803,0.31642,1.8163
0.15475,0.69962,1.986
0.19986,0.62526,1.8934
0.40695,0.54306,1.8678
0.74871,0.43904,1.9885
0.82558,0.28743,1.7807
0.78996,0.50166,2.0079
0.31852,0.76155,2.1602
0.53406,0.76241,2.225
0.089951,0.57606,1.7905
0.11171,0.74766,2.0618
0.13629,0.64553,1.9715
0.67865,0.12322,1.5394
0.49518,0.5044,1.9971
0.18971,0.34726,1.6546
0.49501,0.092148,1.389
0.14761,0.14785,1.3665
0.054974,0.19817,1.3576
0.85071,0.67227,2.3699
0.56056,0.43151,1.8885
0.92961,0.6944,2.4034
0.69667,0.25678,1.768
0.58279,0.0097586,1.3609
0.8154,0.53228,2.0842
0.87901,0.27939,1.7803
0.98891,0.94623,2.7008
0.00052238,0.90644,2.1848
0.86544,0.39268,1.9458
0.61257,0.024855,1.4138
0.98995,0.67144,2.3375
0.52768,0.83717,2.3131
0.47952,0.9715,2.5031
0.80135,0.056933,1.6027
0.22784,0.45032,1.7835
0.49809,0.58247,1.9795
0.90085,0.68664,2.3343
0.57466,0.71943,2.2838
0.84518,0.65004,2.2411
0.73864,0.72691,2.3866
0.58599,0.37385,1.8345
0.24673,0.58158,1.8461
0.66642,0.11612,1.5965
0.083483,0.057654,1.2093
0.62596,0.97977,2.5707
0.66094,0.28482,1.71
0.72975,0.59497,2.0849
0.89075,0.96216,2.635
0.9823,0.18578,1.7683
0.76903,0.19304,1.7112
0.58145,0.34164,1.8486
0.92831,0.9329,2.6147
0.58009,0.39067,1.8724
0.016983,0.27322,1.4693
0.12086,0.15195,1.3136
0.86271,0.39711,1.9317
0.4843,0.37472,1.8135
0.84486,0.13111,1.6512
0.20941,0.43504,1.6442
0.55229,0.091513,1.5173
0.62988,0.61463,2.1478
0.031991,0.010979,1.0438
0.61471,0.57326,2.1315
0.36241,0.78973,2.1341
0.049533,0.23537,1.3132
0.48957,0.44802,1.9307
0.19251,0.56936,1.8824
0.12308,0.061401,1.1917
0.20549,0.49629,1.7739
0.14651,0.64232,1.9586
0.18907,0.22127,1.3674
0.042652,0.83706,2.1347
0.6352,0.97108,2.5881
0.28187,0.84637,2.2254
0.5386,0.506,1.9638
0.69516,0.27888,1.7331
0.49912,0.74662,2.1711
0.5358,0.23693,1.6121
0.44518,0.95735,2.5094
0.12393,0.62026,1.8402
0.49036,0.60026,2.0196
0.853,0.1726,1.6823
0.87393,0.090347,1.5579
0.27029,0.25526,1.5184
0.20846,0.85857,2.2594
0.56498,0.91107,2.5115
0.64031,0.69963,2.2683
0.41703,0.72518,2.1362
0.20598,0.22989,1.4236
0.94793,0.57605,2.269
0.082071,0.81063,2.1459
0.10571,0.40384,1.6761
0.14204,0.98844,2.2693
0.16646,0.089999,1.2636
0.62096,0.32094,1.7148
0.57371,0.51141,1.9385
0.052078,0.060606,1.2314
0.9312,0.72569,2.3659
0.72866,0.55656,2.0504
0.73784,0.52936,2.0857
0.063405,0.82998,2.0749
0.86044,0.85876,2.518
0.93441,0.78903,2.5328
0.9844,0.31783,1.9995
0.85894,0.45221,2.0742
0.78556,0.75223,2.358
0.51338,0.10986,1.485
0.1776,0.10974,1.2526
0.39859,0.26988,1.6157
0.13393,0.52464,1.7978
0.03089,0.97265,2.2728
0.93914,0.71041,2.374
0.30131,0.31186,1.5795
0.29553,0.29146,1.5232
0.33294,0.85036,2.3062
0.46707,0.91165,2.4014
0.6482,0.63928,2.1444
0.025228,0.25537,1.4353
0.84221,0.088666,1.563
0.55903,0.83826,2.4121
0.8541,0.58472,2.2512
0.34788,0.94811,2.4386
0.44603,0.061029,1.3518
0.054239,0.58464,1.7862
0.17711,0.28511,1.5599
0.66281,0.82773,2.3943
0.33083,0.19099,1.4802
0.89849,0.44253,2.0846
0.11816,0.39341,1.6753
0.98842,0.82657,2.568
0.53998,0.67687,2.1777
0.70692,0.2076,1.6882
0.99949,0.3181,2.0205
0.28785,0.13381,1.4341
0.41452,0.67146,2.0385
0.46484,0.57099,1.9444
0.76396,0.16977,1.6222
0.8182,0.14766,1.6991
0.10022,0.47608,1.6513
0.17812,0.9081,2.3262
0.35963,0.55218,1.9489
0.056705,0.03294,1.0942
0.52189,0.053863,1.4543
0.33585,0.80506,2.2704
0.17567,0.45137,1.7737
0.20895,0.38265,1.6492
0.90515,0.78964,2.4846
0.67539,0.36429,1.8013
0.46847,0.53235,1.9501
0.91213,0.71166,2.3923
0.10401,0.87148,2.1226
0.74555,0.32869,1.8413
0.73627,0.65012,2.2285
0.56186,0.97484,2.4806
0.18419,0.075967,1.2767
0.59721,0.58702,2.007
0.29994,0.41389,1.6945
0.13412,0.30914,1.518
0.2126,0.26383,1.4719
0.89494,0.75877,2.4483
0.071453,0.99522,2.2843
0.24249,0.18657,1.3654
0.053754,0.78115,2.1013
0.44172,0.1958,1.5519
0.013283,0.99236,2.2963
0.89719,0.80226,2.5126
0.19666,0.42423,1.7191
0.093371,0.72886,2.0476
0.30737,0.49835,1.8292
0.45606,0.80899,2.2216
0.10167,0.35651,1.5357
0.99539,0.073243,1.7087
0.33209,0.59099,1.9009
0.29735,0.91019,2.2904
0.062045,0.19377,1.4085
0.29824,0.43237,1.7889
0.046351,0.74916,1.9555
0.50543,0.039184,1.4497
0.76143,0.94632,2.5259
0.63107,0.76367,2.2958
0.089892,0.55882,1.7762
0.080862,0.18384,1.3211
0.77724,0.49795,2.0029
0.90513,0.51785,2.1376
0.53377,0.99424,2.552
0.10915,0.85485,2.2286
0.82581,0.9624,2.6008
0.3381,0.67894,2.0369
0.29397,0.4035,1.6711
0.74631,0.93498,2.5389
0.010337,0.47948,1.6088
0.048447,0.23179,1.3058
0.66792,0.39629,1.8769
0.60347,0.70508,2.1844
0.5261,0.55856,2.0636
0.72971,0.75663,2.3521
0.70725,0.99548,2.6853
0.78138,0.96243,2.6917
0.28798,0.53507,1.8739
0.69253,0.96387,2.5208
0.55667,0.11563,1.5561
0.39652,0.051448,1.349
0.061591,0.30435,1.5286
0.78018,0.58019,2.15
0.33758,0.53096,1.897
0.60787,0.90121,2.396
0.74125,0.54055,2.158
0.10481,0.43198,1.6671
0.12789,0.54267,1.7308
0.54954,0.71241,2.2347
0.48523,0.016675,1.322
0.89048,0.80092,2.4191
0.79896,0.14251,1.6027
0.73434,0.47847,1.9787
0.051332,0.25684,1.3679
0.072885,0.36909,1.5848
0.088527,0.66176,1.9515
0.79835,0.16961,1.6848
0.94301,0.27878,1.8891
0.68372,0.19822,1.6743
0.13208,0.19507,1.4479
0.72272,0.32684,1.8487
0.11035,0.88034,2.2017
0.11749,0.4711,1.7604
0.64072,0.40397,1.8907
0.32881,0.17923,1.4298
0.65381,0.96892,2.6332
0.74913,0.40746,1.9295
0.58319,0.84449,2.3952
0.74003,0.61533,2.2164
0.23483,0.37661,1.6712
0.73496,0.87718,2.452
0.9706,0.78485,2.4394
0.86693,0.46495,2.0326
0.086235,0.81398,2.15
0.36644,0.89844,2.3453
0.3692,0.42924,1.7694
0.68503,0.33433,1.8083
0.59794,0.59665,2.131
0.78936,0.90199,2.5752
0.36765,0.70207,2.125
0.20603,0.37746,1.5801
0.086667,0.73496,1.9901
0.77193,0.9541,2.6067
0.20567,0.54281,1.8105
0.38827,0.54011,1.9143
0.55178,0.31111,1.7006
0.22895,0.071235,1.3165
0.64194,0.18198,1.5969
0.48448,0.092989,1.4606
0.15185,0.46349,1.7042
0.78193,0.0093325,1.5115
0.10061,0.91503,2.289
0.29407,0.64274,1.9959
0.23737,0.0014191,1.2558
0.53087,0.030385,1.3346
0.091499,0.20847,1.4269
0.40532,0.45497,1.761
0.10485,0.12727,1.275
0.11228,0.0086477,1.0698
0.78443,0.72708,2.386
0.29157,0.35412,1.5976
0.60353,0.78045,2.2631
0.96442,0.43666,2.0334
0.43248,0.43655,1.8438
0.69475,0.049213,1.4385
0.7581,0.049632,1.4833
0.43264,0.0911,1.4409
0.6555,0.59404,2.1158
0.10976,0.24108,1.4806
0.93376,0.84137,2.4852
0.18746,0.85721,2.1879
0.26618,0.96361,2.3753
0.79783,0.4889,2.0704
0.4876,0.22031,1.6317
0.76896,0.22621,1.6748
0.39601,0.53679,1.8872
0.27294,0.76211,2.0513
0.037235,0.34757,1.5784
0.67329,0.46123,2.0051
0.42956,0.63932,2.0947
0.45174,0.91734,2.3475
0.60986,0.16157,1.5512
0.059403,0.71564,1.9112
0.31581,0.57774,1.9257
0.77272,0.4333,2.0276
0.69643,0.88424,2.5042
0.12533,0.39305,1.6376
0.13015,0.17898,1.3758
0.092352,0.63333,1.9156
0.0078203,0.624,1.8817
0.42311,0.32794,1.6991
0.65557,0.80297,2.3184
0.72292,0.99948,2.6468
0.53121,0.98098,2.4673
0.10882,0.12704,1.3428
0.63177,0.23224,1.6062
0.1265,0.023632,1.1424
0.1343,0.60743,1.8832
0.098594,0.11081,1.2536
0.14203,0.40746,1.6808
0.16825,0.88408,2.2246
0.19625,0.54813,1.79
0.31748,0.369,1.708
0.31643,0.20835,1.4305
0.21756,0.44094,1.7366
0.25104,0.9562,2.3681
0.89292,0.12403,1.6297
0.70322,0.47076,1.9439
0.55574,0.8569,2.3311
0.18443,0.04339,1.1667
0.21203,0.69163,1.9664
0.077347,0.97899,2.3567
0.9138,0.28327,1.7992
0.70672,0.13378,1.6575
0.55779,0.68528,2.1051
0.31343,0.90945,2.3937
0.1662,0.61087,1.8608
0.6225,0.89998,2.47
0.98793,0.19343,1.8554
0.17043,0.75442,2.125
0.25779,0.34626,1.5728
0.3968,0.41863,1.7999
0.073995,0.15572,1.365
0.6841,0.819,2.4712
0.40239,0.62492,1.9673
0.98284,0.73856,2.4045
0.40218,0.80511,2.2792
0.62067,0.067223,1.3984
0.15437,0.95079,2.2288
0.38135,0.49758,1.8611
0.16113,0.75515,2.1142
0.75811,0.74241,2.4195
0.87111,0.83113,2.4336
0.35078,0.1565,1.4446
0.68554,0.45731,2.0207
0.29415,0.6181,2.0252
0.53063,0.93218,2.5107
0.83242,0.83509,2.5501
0.59749,0.89542,2.4852
0.33531,0.58252,1.8843
0.29923,0.58275,1.9253
0.45259,0.85493,2.2775
0.42265,0.034866,1.3778
0.35961,0.88542,2.3815
0.55832,0.40773,1.7939
0.74255,0.036382,1.5475
0.42433,0.74615,2.1657
0.42936,0.15483,1.4579
0.12487,0.14391,1.2758
0.024434,0.60596,1.8696
0.29019,0.25448,1.5617
0.31752,0.32415,1.6149
0.65369,0.40179,1.9154
0.95694,0.40637,2.1078
0.93573,0.38619,1.9574
0.45789,0.6098,1.9974
0.24048,0.16689,1.4166
